id,Nummer,Dunkelbier,Pils,Weissbier,FünfProzent,NullProzent,Glasflasche,Dose,Plastikflasche,FünfundsiebzigCent,FünfzigCent,EinEuro,Produktname,Preference
185,10,0,1,0,1,0,1,0,0,0,0,1,10,2
186,1,1,0,0,1,0,1,0,0,0,1,0,1,9
186,2,0,0,1,1,0,0,1,0,1,0,0,2,3
186,3,1,0,0,1,0,0,0,1,0,0,1,3,2
186,4,0,1,0,0,1,0,0,1,1,0,0,4,1
186,5,0,0,1,0,1,0,1,0,0,1,0,5,10
186,6,0,1,0,0,1,1,0,0,0,0,1,6,6
186,7,0,0,1,0,1,0,1,0,1,0,0,7,8
186,8,1,0,0,0,1,0,0,1,1,0,0,8,7
186,9,0,1,0,0,1,0,1,0,1,0,0,9,5
186,10,0,1,0,1,0,1,0,0,0,0,1,10,4
187,1,1,0,0,1,0,1,0,0,0,1,0,1,3
187,2,0,0,1,1,0,0,1,0,1,0,0,2,2
187,3,1,0,0,1,0,0,0,1,0,0,1,3,10
187,4,0,1,0,0,1,0,0,1,1,0,0,4,8
187,5,0,0,1,0,1,0,1,0,0,1,0,5,7
187,6,0,1,0,0,1,1,0,0,0,0,1,6,6
187,7,0,0,1,0,1,0,1,0,1,0,0,7,4
187,8,1,0,0,0,1,0,0,1,1,0,0,8,1
187,9,0,1,0,0,1,0,1,0,1,0,0,9,9
187,10,0,1,0,1,0,1,0,0,0,0,1,10,5
188,1,1,0,0,1,0,1,0,0,0,1,0,1,7
188,2,0,0,1,1,0,0,1,0,1,0,0,2,6
188,3,1,0,0,1,0,0,0,1,0,0,1,3,3
188,4,0,1,0,0,1,0,0,1,1,0,0,4,2
188,5,0,0,1,0,1,0,1,0,0,1,0,5,5
188,6,0,1,0,0,1,1,0,0,0,0,1,6,1
188,7,0,0,1,0,1,0,1,0,1,0,0,7,10
188,8,1,0,0,0,1,0,0,1,1,0,0,8,9
188,9,0,1,0,0,1,0,1,0,1,0,0,9,8
188,10,0,1,0,1,0,1,0,0,0,0,1,10,4
189,1,1,0,0,1,0,1,0,0,0,1,0,1,8
189,2,0,0,1,1,0,0,1,0,1,0,0,2,7
189,3,1,0,0,1,0,0,0,1,0,0,1,3,6
189,4,0,1,0,0,1,0,0,1,1,0,0,4,4
189,5,0,0,1,0,1,0,1,0,0,1,0,5,3
189,6,0,1,0,0,1,1,0,0,0,0,1,6,2
189,7,0,0,1,0,1,0,1,0,1,0,0,7,1
189,8,1,0,0,0,1,0,0,1,1,0,0,8,9
189,9,0,1,0,0,1,0,1,0,1,0,0,9,10
189,10,0,1,0,1,0,1,0,0,0,0,1,10,5
190,1,1,0,0,1,0,1,0,0,0,1,0,1,7
190,2,0,0,1,1,0,0,1,0,1,0,0,2,2
190,3,1,0,0,1,0,0,0,1,0,0,1,3,1
190,4,0,1,0,0,1,0,0,1,1,0,0,4,9
190,5,0,0,1,0,1,0,1,0,0,1,0,5,6
190,6,0,1,0,0,1,1,0,0,0,0,1,6,5
190,7,0,0,1,0,1,0,1,0,1,0,0,7,4
190,8,1,0,0,0,1,0,0,1,1,0,0,8,3
190,9,0,1,0,0,1,0,1,0,1,0,0,9,8
190,10,0,1,0,1,0,1,0,0,0,0,1,10,10
191,1,1,0,0,1,0,1,0,0,0,1,0,1,5
191,2,0,0,1,1,0,0,1,0,1,0,0,2,4
191,3,1,0,0,1,0,0,0,1,0,0,1,3,2
191,4,0,1,0,0,1,0,0,1,1,0,0,4,9
191,5,0,0,1,0,1,0,1,0,0,1,0,5,8
191,6,0,1,0,0,1,1,0,0,0,0,1,6,7
191,7,0,0,1,0,1,0,1,0,1,0,0,7,3
191,8,1,0,0,0,1,0,0,1,1,0,0,8,1
191,9,0,1,0,0,1,0,1,0,1,0,0,9,6
191,10,0,1,0,1,0,1,0,0,0,0,1,10,10
192,1,1,0,0,1,0,1,0,0,0,1,0,1,6
192,2,0,0,1,1,0,0,1,0,1,0,0,2,5
192,3,1,0,0,1,0,0,0,1,0,0,1,3,4
192,4,0,1,0,0,1,0,0,1,1,0,0,4,2
192,5,0,0,1,0,1,0,1,0,0,1,0,5,10
192,6,0,1,0,0,1,1,0,0,0,0,1,6,7
192,7,0,0,1,0,1,0,1,0,1,0,0,7,3
192,8,1,0,0,0,1,0,0,1,1,0,0,8,9
192,9,0,1,0,0,1,0,1,0,1,0,0,9,8
192,10,0,1,0,1,0,1,0,0,0,0,1,10,1
193,1,1,0,0,1,0,1,0,0,0,1,0,1,7
193,2,0,0,1,1,0,0,1,0,1,0,0,2,4
193,3,1,0,0,1,0,0,0,1,0,0,1,3,3
193,4,0,1,0,0,1,0,0,1,1,0,0,4,2
193,5,0,0,1,0,1,0,1,0,0,1,0,5,10
193,6,0,1,0,0,1,1,0,0,0,0,1,6,9
193,7,0,0,1,0,1,0,1,0,1,0,0,7,1
193,8,1,0,0,0,1,0,0,1,1,0,0,8,8
193,9,0,1,0,0,1,0,1,0,1,0,0,9,5
193,10,0,1,0,1,0,1,0,0,0,0,1,10,6
194,1,1,0,0,1,0,1,0,0,0,1,0,1,9
194,2,0,0,1,1,0,0,1,0,1,0,0,2,1
194,3,1,0,0,1,0,0,0,1,0,0,1,3,7
194,4,0,1,0,0,1,0,0,1,1,0,0,4,6
194,5,0,0,1,0,1,0,1,0,0,1,0,5,5
194,6,0,1,0,0,1,1,0,0,0,0,1,6,4
194,7,0,0,1,0,1,0,1,0,1,0,0,7,3
194,8,1,0,0,0,1,0,0,1,1,0,0,8,2
194,9,0,1,0,0,1,0,1,0,1,0,0,9,10
194,10,0,1,0,1,0,1,0,0,0,0,1,10,8
195,1,1,0,0,1,0,1,0,0,0,1,0,1,9
195,2,0,0,1,1,0,0,1,0,1,0,0,2,7
195,3,1,0,0,1,0,0,0,1,0,0,1,3,5
195,4,0,1,0,0,1,0,0,1,1,0,0,4,3
195,5,0,0,1,0,1,0,1,0,0,1,0,5,2
195,6,0,1,0,0,1,1,0,0,0,0,1,6,10
195,7,0,0,1,0,1,0,1,0,1,0,0,7,6
195,8,1,0,0,0,1,0,0,1,1,0,0,8,4
195,9,0,1,0,0,1,0,1,0,1,0,0,9,8
195,10,0,1,0,1,0,1,0,0,0,0,1,10,1
196,1,1,0,0,1,0,1,0,0,0,1,0,1,10
196,2,0,0,1,1,0,0,1,0,1,0,0,2,6
196,3,1,0,0,1,0,0,0,1,0,0,1,3,4
196,4,0,1,0,0,1,0,0,1,1,0,0,4,7
196,5,0,0,1,0,1,0,1,0,0,1,0,5,5
196,6,0,1,0,0,1,1,0,0,0,0,1,6,3
196,7,0,0,1,0,1,0,1,0,1,0,0,7,2
196,8,1,0,0,0,1,0,0,1,1,0,0,8,1
196,9,0,1,0,0,1,0,1,0,1,0,0,9,9
196,10,0,1,0,1,0,1,0,0,0,0,1,10,8
197,1,1,0,0,1,0,1,0,0,0,1,0,1,7
197,2,0,0,1,1,0,0,1,0,1,0,0,2,6
197,3,1,0,0,1,0,0,0,1,0,0,1,3,2
197,4,0,1,0,0,1,0,0,1,1,0,0,4,9
197,5,0,0,1,0,1,0,1,0,0,1,0,5,8
197,6,0,1,0,0,1,1,0,0,0,0,1,6,5
197,7,0,0,1,0,1,0,1,0,1,0,0,7,1
197,8,1,0,0,0,1,0,0,1,1,0,0,8,10
197,9,0,1,0,0,1,0,1,0,1,0,0,9,4
197,10,0,1,0,1,0,1,0,0,0,0,1,10,3
198,1,1,0,0,1,0,1,0,0,0,1,0,1,8
198,2,0,0,1,1,0,0,1,0,1,0,0,2,7
198,3,1,0,0,1,0,0,0,1,0,0,1,3,4
198,4,0,1,0,0,1,0,0,1,1,0,0,4,1
198,5,0,0,1,0,1,0,1,0,0,1,0,5,9
198,6,0,1,0,0,1,1,0,0,0,0,1,6,6
198,7,0,0,1,0,1,0,1,0,1,0,0,7,3
198,8,1,0,0,0,1,0,0,1,1,0,0,8,2
198,9,0,1,0,0,1,0,1,0,1,0,0,9,10
198,10,0,1,0,1,0,1,0,0,0,0,1,10,5
199,1,1,0,0,1,0,1,0,0,0,1,0,1,10
199,2,0,0,1,1,0,0,1,0,1,0,0,2,7
199,3,1,0,0,1,0,0,0,1,0,0,1,3,4
199,4,0,1,0,0,1,0,0,1,1,0,0,4,3
199,5,0,0,1,0,1,0,1,0,0,1,0,5,5
199,6,0,1,0,0,1,1,0,0,0,0,1,6,2
199,7,0,0,1,0,1,0,1,0,1,0,0,7,1
199,8,1,0,0,0,1,0,0,1,1,0,0,8,9
199,9,0,1,0,0,1,0,1,0,1,0,0,9,8
199,10,0,1,0,1,0,1,0,0,0,0,1,10,6
200,1,1,0,0,1,0,1,0,0,0,1,0,1,9
200,2,0,0,1,1,0,0,1,0,1,0,0,2,8
200,3,1,0,0,1,0,0,0,1,0,0,1,3,5
200,4,0,1,0,0,1,0,0,1,1,0,0,4,2
200,5,0,0,1,0,1,0,1,0,0,1,0,5,7
200,6,0,1,0,0,1,1,0,0,0,0,1,6,6
200,7,0,0,1,0,1,0,1,0,1,0,0,7,4
200,8,1,0,0,0,1,0,0,1,1,0,0,8,1
200,9,0,1,0,0,1,0,1,0,1,0,0,9,3
200,10,0,1,0,1,0,1,0,0,0,0,1,10,10
201,1,1,0,0,1,0,1,0,0,0,1,0,1,7
201,2,0,0,1,1,0,0,1,0,1,0,0,2,6
201,3,1,0,0,1,0,0,0,1,0,0,1,3,3
201,4,0,1,0,0,1,0,0,1,1,0,0,4,2
201,5,0,0,1,0,1,0,1,0,0,1,0,5,9
201,6,0,1,0,0,1,1,0,0,0,0,1,6,1
201,7,0,0,1,0,1,0,1,0,1,0,0,7,10
201,8,1,0,0,0,1,0,0,1,1,0,0,8,8
201,9,0,1,0,0,1,0,1,0,1,0,0,9,5
201,10,0,1,0,1,0,1,0,0,0,0,1,10,4
202,1,1,0,0,1,0,1,0,0,0,1,0,1,9
202,2,0,0,1,1,0,0,1,0,1,0,0,2,7
202,3,1,0,0,1,0,0,0,1,0,0,1,3,4
202,4,0,1,0,0,1,0,0,1,1,0,0,4,3
202,5,0,0,1,0,1,0,1,0,0,1,0,5,2
202,6,0,1,0,0,1,1,0,0,0,0,1,6,8
202,7,0,0,1,0,1,0,1,0,1,0,0,7,6
202,8,1,0,0,0,1,0,0,1,1,0,0,8,5
202,9,0,1,0,0,1,0,1,0,1,0,0,9,1
202,10,0,1,0,1,0,1,0,0,0,0,1,10,10
203,1,1,0,0,1,0,1,0,0,0,1,0,1,8
203,2,0,0,1,1,0,0,1,0,1,0,0,2,6
203,3,1,0,0,1,0,0,0,1,0,0,1,3,3
203,4,0,1,0,0,1,0,0,1,1,0,0,4,1
203,5,0,0,1,0,1,0,1,0,0,1,0,5,7
203,6,0,1,0,0,1,1,0,0,0,0,1,6,5
203,7,0,0,1,0,1,0,1,0,1,0,0,7,2
203,8,1,0,0,0,1,0,0,1,1,0,0,8,9
203,9,0,1,0,0,1,0,1,0,1,0,0,9,4
203,10,0,1,0,1,0,1,0,0,0,0,1,10,10
204,1,1,0,0,1,0,1,0,0,0,1,0,1,9
204,2,0,0,1,1,0,0,1,0,1,0,0,2,8
204,3,1,0,0,1,0,0,0,1,0,0,1,3,5
204,4,0,1,0,0,1,0,0,1,1,0,0,4,1
204,5,0,0,1,0,1,0,1,0,0,1,0,5,6
204,6,0,1,0,0,1,1,0,0,0,0,1,6,4
204,7,0,0,1,0,1,0,1,0,1,0,0,7,3
204,8,1,0,0,0,1,0,0,1,1,0,0,8,2
204,9,0,1,0,0,1,0,1,0,1,0,0,9,7
204,10,0,1,0,1,0,1,0,0,0,0,1,10,10
205,1,1,0,0,1,0,1,0,0,0,1,0,1,10
205,2,0,0,1,1,0,0,1,0,1,0,0,2,8
205,3,1,0,0,1,0,0,0,1,0,0,1,3,4
205,4,0,1,0,0,1,0,0,1,1,0,0,4,3
205,5,0,0,1,0,1,0,1,0,0,1,0,5,9
205,6,0,1,0,0,1,1,0,0,0,0,1,6,2
205,7,0,0,1,0,1,0,1,0,1,0,0,7,7
205,8,1,0,0,0,1,0,0,1,1,0,0,8,6
205,9,0,1,0,0,1,0,1,0,1,0,0,9,5
205,10,0,1,0,1,0,1,0,0,0,0,1,10,1
206,1,1,0,0,1,0,1,0,0,0,1,0,1,9
206,2,0,0,1,1,0,0,1,0,1,0,0,2,8
206,3,1,0,0,1,0,0,0,1,0,0,1,3,2
206,4,0,1,0,0,1,0,0,1,1,0,0,4,1
206,5,0,0,1,0,1,0,1,0,0,1,0,5,5
206,6,0,1,0,0,1,1,0,0,0,0,1,6,4
206,7,0,0,1,0,1,0,1,0,1,0,0,7,3
206,8,1,0,0,0,1,0,0,1,1,0,0,8,7
206,9,0,1,0,0,1,0,1,0,1,0,0,9,6
206,10,0,1,0,1,0,1,0,0,0,0,1,10,10
207,1,1,0,0,1,0,1,0,0,0,1,0,1,7
207,2,0,0,1,1,0,0,1,0,1,0,0,2,5
207,3,1,0,0,1,0,0,0,1,0,0,1,3,1
207,4,0,1,0,0,1,0,0,1,1,0,0,4,10
207,5,0,0,1,0,1,0,1,0,0,1,0,5,9
207,6,0,1,0,0,1,1,0,0,0,0,1,6,8
207,7,0,0,1,0,1,0,1,0,1,0,0,7,4
207,8,1,0,0,0,1,0,0,1,1,0,0,8,3
207,9,0,1,0,0,1,0,1,0,1,0,0,9,2
207,10,0,1,0,1,0,1,0,0,0,0,1,10,6
208,1,1,0,0,1,0,1,0,0,0,1,0,1,10
208,2,0,0,1,1,0,0,1,0,1,0,0,2,9
208,3,1,0,0,1,0,0,0,1,0,0,1,3,3
208,4,0,1,0,0,1,0,0,1,1,0,0,4,1
208,5,0,0,1,0,1,0,1,0,0,1,0,5,7
208,6,0,1,0,0,1,1,0,0,0,0,1,6,4
208,7,0,0,1,0,1,0,1,0,1,0,0,7,2
208,8,1,0,0,0,1,0,0,1,1,0,0,8,6
208,9,0,1,0,0,1,0,1,0,1,0,0,9,5
208,10,0,1,0,1,0,1,0,0,0,0,1,10,8
209,1,1,0,0,1,0,1,0,0,0,1,0,1,8
209,2,0,0,1,1,0,0,1,0,1,0,0,2,7
209,3,1,0,0,1,0,0,0,1,0,0,1,3,5
209,4,0,1,0,0,1,0,0,1,1,0,0,4,4
209,5,0,0,1,0,1,0,1,0,0,1,0,5,2
209,6,0,1,0,0,1,1,0,0,0,0,1,6,10
209,7,0,0,1,0,1,0,1,0,1,0,0,7,6
209,8,1,0,0,0,1,0,0,1,1,0,0,8,9
209,9,0,1,0,0,1,0,1,0,1,0,0,9,3
209,10,0,1,0,1,0,1,0,0,0,0,1,10,1
210,1,1,0,0,1,0,1,0,0,0,1,0,1,5
210,2,0,0,1,1,0,0,1,0,1,0,0,2,4
210,3,1,0,0,1,0,0,0,1,0,0,1,3,3
210,4,0,1,0,0,1,0,0,1,1,0,0,4,1
210,5,0,0,1,0,1,0,1,0,0,1,0,5,9
210,6,0,1,0,0,1,1,0,0,0,0,1,6,8
210,7,0,0,1,0,1,0,1,0,1,0,0,7,7
210,8,1,0,0,0,1,0,0,1,1,0,0,8,2
210,9,0,1,0,0,1,0,1,0,1,0,0,9,10
210,10,0,1,0,1,0,1,0,0,0,0,1,10,6
211,1,1,0,0,1,0,1,0,0,0,1,0,1,8
211,2,0,0,1,1,0,0,1,0,1,0,0,2,6
211,3,1,0,0,1,0,0,0,1,0,0,1,3,5
211,4,0,1,0,0,1,0,0,1,1,0,0,4,4
211,5,0,0,1,0,1,0,1,0,0,1,0,5,2
211,6,0,1,0,0,1,1,0,0,0,0,1,6,9
211,7,0,0,1,0,1,0,1,0,1,0,0,7,7
211,8,1,0,0,0,1,0,0,1,1,0,0,8,1
211,9,0,1,0,0,1,0,1,0,1,0,0,9,3
211,10,0,1,0,1,0,1,0,0,0,0,1,10,10
212,1,1,0,0,1,0,1,0,0,0,1,0,1,5
212,2,0,0,1,1,0,0,1,0,1,0,0,2,4
212,3,1,0,0,1,0,0,0,1,0,0,1,3,3
212,4,0,1,0,0,1,0,0,1,1,0,0,4,8
212,5,0,0,1,0,1,0,1,0,0,1,0,5,7
212,6,0,1,0,0,1,1,0,0,0,0,1,6,6
212,7,0,0,1,0,1,0,1,0,1,0,0,7,2
212,8,1,0,0,0,1,0,0,1,1,0,0,8,10
212,9,0,1,0,0,1,0,1,0,1,0,0,9,9
212,10,0,1,0,1,0,1,0,0,0,0,1,10,1
213,1,1,0,0,1,0,1,0,0,0,1,0,1,7
213,2,0,0,1,1,0,0,1,0,1,0,0,2,4
213,3,1,0,0,1,0,0,0,1,0,0,1,3,2
213,4,0,1,0,0,1,0,0,1,1,0,0,4,9
213,5,0,0,1,0,1,0,1,0,0,1,0,5,8
213,6,0,1,0,0,1,1,0,0,0,0,1,6,6
213,7,0,0,1,0,1,0,1,0,1,0,0,7,3
213,8,1,0,0,0,1,0,0,1,1,0,0,8,10
213,9,0,1,0,0,1,0,1,0,1,0,0,9,5
213,10,0,1,0,1,0,1,0,0,0,0,1,10,1
214,1,1,0,0,1,0,1,0,0,0,1,0,1,8
214,2,0,0,1,1,0,0,1,0,1,0,0,2,5
214,3,1,0,0,1,0,0,0,1,0,0,1,3,4
214,4,0,1,0,0,1,0,0,1,1,0,0,4,3
214,5,0,0,1,0,1,0,1,0,0,1,0,5,2
214,6,0,1,0,0,1,1,0,0,0,0,1,6,1
214,7,0,0,1,0,1,0,1,0,1,0,0,7,10
214,8,1,0,0,0,1,0,0,1,1,0,0,8,7
214,9,0,1,0,0,1,0,1,0,1,0,0,9,6
214,10,0,1,0,1,0,1,0,0,0,0,1,10,9
215,1,1,0,0,1,0,1,0,0,0,1,0,1,7
215,2,0,0,1,1,0,0,1,0,1,0,0,2,3
215,3,1,0,0,1,0,0,0,1,0,0,1,3,2
215,4,0,1,0,0,1,0,0,1,1,0,0,4,9
215,5,0,0,1,0,1,0,1,0,0,1,0,5,8
215,6,0,1,0,0,1,1,0,0,0,0,1,6,5
215,7,0,0,1,0,1,0,1,0,1,0,0,7,4
215,8,1,0,0,0,1,0,0,1,1,0,0,8,1
215,9,0,1,0,0,1,0,1,0,1,0,0,9,6
215,10,0,1,0,1,0,1,0,0,0,0,1,10,10
216,1,1,0,0,1,0,1,0,0,0,1,0,1,10
216,2,0,0,1,1,0,0,1,0,1,0,0,2,9
216,3,1,0,0,1,0,0,0,1,0,0,1,3,4
216,4,0,1,0,0,1,0,0,1,1,0,0,4,2
216,5,0,0,1,0,1,0,1,0,0,1,0,5,8
216,6,0,1,0,0,1,1,0,0,0,0,1,6,7
216,7,0,0,1,0,1,0,1,0,1,0,0,7,6
216,8,1,0,0,0,1,0,0,1,1,0,0,8,5
216,9,0,1,0,0,1,0,1,0,1,0,0,9,3
216,10,0,1,0,1,0,1,0,0,0,0,1,10,1
217,1,1,0,0,1,0,1,0,0,0,1,0,1,9
217,2,0,0,1,1,0,0,1,0,1,0,0,2,6
217,3,1,0,0,1,0,0,0,1,0,0,1,3,2
217,4,0,1,0,0,1,0,0,1,1,0,0,4,8
217,5,0,0,1,0,1,0,1,0,0,1,0,5,7
217,6,0,1,0,0,1,1,0,0,0,0,1,6,5
217,7,0,0,1,0,1,0,1,0,1,0,0,7,3
217,8,1,0,0,0,1,0,0,1,1,0,0,8,1
217,9,0,1,0,0,1,0,1,0,1,0,0,9,4
217,10,0,1,0,1,0,1,0,0,0,0,1,10,10
218,1,1,0,0,1,0,1,0,0,0,1,0,1,9
218,2,0,0,1,1,0,0,1,0,1,0,0,2,5
218,3,1,0,0,1,0,0,0,1,0,0,1,3,3
218,4,0,1,0,0,1,0,0,1,1,0,0,4,2
218,5,0,0,1,0,1,0,1,0,0,1,0,5,8
218,6,0,1,0,0,1,1,0,0,0,0,1,6,7
218,7,0,0,1,0,1,0,1,0,1,0,0,7,4
218,8,1,0,0,0,1,0,0,1,1,0,0,8,10
218,9,0,1,0,0,1,0,1,0,1,0,0,9,1
218,10,0,1,0,1,0,1,0,0,0,0,1,10,6
219,1,1,0,0,1,0,1,0,0,0,1,0,1,4
219,2,0,0,1,1,0,0,1,0,1,0,0,2,2
219,3,1,0,0,1,0,0,0,1,0,0,1,3,1
219,4,0,1,0,0,1,0,0,1,1,0,0,4,10
219,5,0,0,1,0,1,0,1,0,0,1,0,5,9
219,6,0,1,0,0,1,1,0,0,0,0,1,6,8
219,7,0,0,1,0,1,0,1,0,1,0,0,7,6
219,8,1,0,0,0,1,0,0,1,1,0,0,8,3
219,9,0,1,0,0,1,0,1,0,1,0,0,9,5
219,10,0,1,0,1,0,1,0,0,0,0,1,10,7
220,1,1,0,0,1,0,1,0,0,0,1,0,1,6
220,2,0,0,1,1,0,0,1,0,1,0,0,2,3
220,3,1,0,0,1,0,0,0,1,0,0,1,3,2
220,4,0,1,0,0,1,0,0,1,1,0,0,4,1
220,5,0,0,1,0,1,0,1,0,0,1,0,5,9
220,6,0,1,0,0,1,1,0,0,0,0,1,6,8
220,7,0,0,1,0,1,0,1,0,1,0,0,7,10
220,8,1,0,0,0,1,0,0,1,1,0,0,8,7
220,9,0,1,0,0,1,0,1,0,1,0,0,9,5
220,10,0,1,0,1,0,1,0,0,0,0,1,10,4
221,1,1,0,0,1,0,1,0,0,0,1,0,1,8
221,2,0,0,1,1,0,0,1,0,1,0,0,2,6
221,3,1,0,0,1,0,0,0,1,0,0,1,3,3
221,4,0,1,0,0,1,0,0,1,1,0,0,4,1
221,5,0,0,1,0,1,0,1,0,0,1,0,5,5
221,6,0,1,0,0,1,1,0,0,0,0,1,6,4
221,7,0,0,1,0,1,0,1,0,1,0,0,7,10
221,8,1,0,0,0,1,0,0,1,1,0,0,8,9
221,9,0,1,0,0,1,0,1,0,1,0,0,9,7
221,10,0,1,0,1,0,1,0,0,0,0,1,10,2
222,1,1,0,0,1,0,1,0,0,0,1,0,1,7
222,2,0,0,1,1,0,0,1,0,1,0,0,2,2
222,3,1,0,0,1,0,0,0,1,0,0,1,3,1
222,4,0,1,0,0,1,0,0,1,1,0,0,4,9
222,5,0,0,1,0,1,0,1,0,0,1,0,5,8
222,6,0,1,0,0,1,1,0,0,0,0,1,6,6
222,7,0,0,1,0,1,0,1,0,1,0,0,7,3
222,8,1,0,0,0,1,0,0,1,1,0,0,8,10
222,9,0,1,0,0,1,0,1,0,1,0,0,9,5
222,10,0,1,0,1,0,1,0,0,0,0,1,10,4
223,1,1,0,0,1,0,1,0,0,0,1,0,1,9
223,2,0,0,1,1,0,0,1,0,1,0,0,2,8
223,3,1,0,0,1,0,0,0,1,0,0,1,3,3
223,4,0,1,0,0,1,0,0,1,1,0,0,4,2
223,5,0,0,1,0,1,0,1,0,0,1,0,5,7
223,6,0,1,0,0,1,1,0,0,0,0,1,6,6
223,7,0,0,1,0,1,0,1,0,1,0,0,7,5
223,8,1,0,0,0,1,0,0,1,1,0,0,8,1
223,9,0,1,0,0,1,0,1,0,1,0,0,9,10
223,10,0,1,0,1,0,1,0,0,0,0,1,10,4
224,1,1,0,0,1,0,1,0,0,0,1,0,1,7
224,2,0,0,1,1,0,0,1,0,1,0,0,2,6
224,3,1,0,0,1,0,0,0,1,0,0,1,3,3
224,4,0,1,0,0,1,0,0,1,1,0,0,4,2
224,5,0,0,1,0,1,0,1,0,0,1,0,5,9
224,6,0,1,0,0,1,1,0,0,0,0,1,6,5
224,7,0,0,1,0,1,0,1,0,1,0,0,7,10
224,8,1,0,0,0,1,0,0,1,1,0,0,8,8
224,9,0,1,0,0,1,0,1,0,1,0,0,9,4
224,10,0,1,0,1,0,1,0,0,0,0,1,10,1
225,1,1,0,0,1,0,1,0,0,0,1,0,1,7
225,2,0,0,1,1,0,0,1,0,1,0,0,2,5
225,3,1,0,0,1,0,0,0,1,0,0,1,3,2
225,4,0,1,0,0,1,0,0,1,1,0,0,4,9
225,5,0,0,1,0,1,0,1,0,0,1,0,5,8
225,6,0,1,0,0,1,1,0,0,0,0,1,6,6
225,7,0,0,1,0,1,0,1,0,1,0,0,7,3
225,8,1,0,0,0,1,0,0,1,1,0,0,8,10
225,9,0,1,0,0,1,0,1,0,1,0,0,9,4
225,10,0,1,0,1,0,1,0,0,0,0,1,10,1
226,1,1,0,0,1,0,1,0,0,0,1,0,1,10
226,2,0,0,1,1,0,0,1,0,1,0,0,2,9
226,3,1,0,0,1,0,0,0,1,0,0,1,3,8
226,4,0,1,0,0,1,0,0,1,1,0,0,4,7
226,5,0,0,1,0,1,0,1,0,0,1,0,5,4
226,6,0,1,0,0,1,1,0,0,0,0,1,6,3
226,7,0,0,1,0,1,0,1,0,1,0,0,7,2
226,8,1,0,0,0,1,0,0,1,1,0,0,8,1
226,9,0,1,0,0,1,0,1,0,1,0,0,9,6
226,10,0,1,0,1,0,1,0,0,0,0,1,10,5
227,1,1,0,0,1,0,1,0,0,0,1,0,1,9
227,2,0,0,1,1,0,0,1,0,1,0,0,2,8
227,3,1,0,0,1,0,0,0,1,0,0,1,3,4
227,4,0,1,0,0,1,0,0,1,1,0,0,4,2
227,5,0,0,1,0,1,0,1,0,0,1,0,5,6
227,6,0,1,0,0,1,1,0,0,0,0,1,6,3
227,7,0,0,1,0,1,0,1,0,1,0,0,7,10
227,8,1,0,0,0,1,0,0,1,1,0,0,8,7
227,9,0,1,0,0,1,0,1,0,1,0,0,9,5
227,10,0,1,0,1,0,1,0,0,0,0,1,10,1
228,1,1,0,0,1,0,1,0,0,0,1,0,1,8
228,2,0,0,1,1,0,0,1,0,1,0,0,2,4
228,3,1,0,0,1,0,0,0,1,0,0,1,3,3
228,4,0,1,0,0,1,0,0,1,1,0,0,4,2
228,5,0,0,1,0,1,0,1,0,0,1,0,5,9
228,6,0,1,0,0,1,1,0,0,0,0,1,6,7
228,7,0,0,1,0,1,0,1,0,1,0,0,7,5
228,8,1,0,0,0,1,0,0,1,1,0,0,8,10
228,9,0,1,0,0,1,0,1,0,1,0,0,9,1
228,10,0,1,0,1,0,1,0,0,0,0,1,10,6
229,1,1,0,0,1,0,1,0,0,0,1,0,1,3
229,2,0,0,1,1,0,0,1,0,1,0,0,2,2
229,3,1,0,0,1,0,0,0,1,0,0,1,3,10
229,4,0,1,0,0,1,0,0,1,1,0,0,4,9
229,5,0,0,1,0,1,0,1,0,0,1,0,5,8
229,6,0,1,0,0,1,1,0,0,0,0,1,6,7
229,7,0,0,1,0,1,0,1,0,1,0,0,7,4
229,8,1,0,0,0,1,0,0,1,1,0,0,8,1
229,9,0,1,0,0,1,0,1,0,1,0,0,9,6
229,10,0,1,0,1,0,1,0,0,0,0,1,10,5
230,1,1,0,0,1,0,1,0,0,0,1,0,1,9
230,2,0,0,1,1,0,0,1,0,1,0,0,2,5
230,3,1,0,0,1,0,0,0,1,0,0,1,3,1
230,4,0,1,0,0,1,0,0,1,1,0,0,4,8
230,5,0,0,1,0,1,0,1,0,0,1,0,5,7
230,6,0,1,0,0,1,1,0,0,0,0,1,6,6
230,7,0,0,1,0,1,0,1,0,1,0,0,7,4
230,8,1,0,0,0,1,0,0,1,1,0,0,8,10
230,9,0,1,0,0,1,0,1,0,1,0,0,9,3
230,10,0,1,0,1,0,1,0,0,0,0,1,10,2
231,1,1,0,0,1,0,1,0,0,0,1,0,1,8
231,2,0,0,1,1,0,0,1,0,1,0,0,2,3
231,3,1,0,0,1,0,0,0,1,0,0,1,3,2
231,4,0,1,0,0,1,0,0,1,1,0,0,4,1
231,5,0,0,1,0,1,0,1,0,0,1,0,5,9
231,6,0,1,0,0,1,1,0,0,0,0,1,6,7
231,7,0,0,1,0,1,0,1,0,1,0,0,7,6
231,8,1,0,0,0,1,0,0,1,1,0,0,8,5
231,9,0,1,0,0,1,0,1,0,1,0,0,9,4
231,10,0,1,0,1,0,1,0,0,0,0,1,10,10
232,1,1,0,0,1,0,1,0,0,0,1,0,1,9
232,2,0,0,1,1,0,0,1,0,1,0,0,2,6
